time,vind_kias,prs,tmp,alt_msl,curr_w
3716.45508,62.39281,30.09932,35.02416,866.78491,2360.39673
3716.65552,62.84066,30.09933,35.02419,866.76892,2360.39673
3716.85571,63.28977,30.09935,35.02422,866.75037,2360.37866
3717.05542,63.75111,30.09938,35.02428,866.72217,2360.37866
3717.25562,64.22659,30.09942,35.02436,866.6756,2360.37866
3717.46558,64.72893,30.09948,35.02449,866.60999,2360.37866
3717.66577,65.17793,30.09955,35.02462,866.54535,2360.37866
3717.86548,65.60463,30.09961,35.02473,866.49304,2360.36035
3718.06567,66.01158,30.09964,35.02479,866.46344,2360.36035
0,0,0,0,0,0
3740.15552,0.52951,30.0989,35.02334,867.19891,2549.92334
3740.35571,0.52951,30.0989,35.02334,867.19946,2549.92334
3740.55566,0.74886,30.0989,35.02334,867.19995,2549.91235
3740.75562,0.91717,30.0989,35.02334,867.20044,2549.91235
3740.95581,1.05906,30.0989,35.02333,867.20087,2549.91235
3741.15576,1.29709,30.0989,35.02333,867.20123,2549.91235
3741.35571,1.49776,30.0989,35.02333,867.20135,2549.91235
3741.55566,1.75629,30.0989,35.02333,867.20142,2549.8999
3741.75586,2.05091,30.0989,35.02333,867.20172,2549.8999
3741.95581,2.36819,30.0989,35.02333,867.20233,2549.8999
3742.15576,2.75159,30.0989,35.02333,867.20312,2549.8999
3742.35571,3.13283,30.0989,35.02333,867.20416,2549.8999
3742.55591,3.51261,30.0989,35.02333,867.20544,2549.8855
3742.75586,3.96277,30.0989,35.02332,867.20715,2549.8855
3742.95605,4.43051,30.0989,35.02332,867.20917,2549.8855
3743.15576,4.9393,30.09889,35.02332,867.21173,2549.8855
3743.35571,5.42626,30.09889,35.02331,867.21484,2549.8855
3743.55591,5.94417,30.09889,35.0233,867.21869,2549.86987
3743.75586,6.50721,30.09888,35.02329,867.22314,2549.86987
3743.95581,7.06507,30.09888,35.02328,867.22809,2549.86987
3744.15552,7.65561,30.09887,35.02327,867.23309,2549.86987
3744.35547,8.25486,30.09887,35.02326,867.2384,2549.86987
3744.55566,8.87687,30.09886,35.02325,867.24377,2549.85303
3744.75562,9.50244,30.09885,35.02324,867.24969,2549.85303
3744.95605,10.13089,30.09885,35.02323,867.25684,2549.85303
3745.15576,10.78776,30.09884,35.02321,867.26605,2549.85303
3745.35547,11.44368,30.09883,35.02319,867.27783,2549.85303
3745.55566,12.09881,30.09882,35.02316,867.29163,2549.83618
3745.75586,12.76426,30.0988,35.02313,867.30548,2549.83618
3745.95557,13.43849,30.09879,35.02311,867.31708,2549.83618
3746.15552,14.12025,30.09878,35.02309,867.32629,2549.83618
3746.35547,14.78955,30.09877,35.02307,867.3363,2549.83618
3746.55566,15.48427,30.09875,35.02304,867.35095,2549.81836
3746.75562,16.15781,30.09874,35.02301,867.37042,2549.81836
3746.95581,16.85437,30.09872,35.02297,867.38855,2549.81836
3747.15576,17.53926,30.09871,35.02295,867.39941,2549.81836
3747.35571,18.22918,30.0987,35.02293,867.4057,2549.81836
3747.55566,18.92358,30.09869,35.02291,867.41711,2549.80029
3747.75562,19.6077,30.09867,35.02288,867.43506,2549.80029
3747.95557,20.29639,30.09866,35.02285,867.44775,2549.80029
3748.15527,20.98253,30.09866,35.02285,867.44812,2549.80029
3748.35571,21.67282,30.09866,35.02285,867.44727,2549.80029
3748.55566,22.35435,30.09865,35.02284,867.45416,2549.78296
3748.75562,23.03396,30.09865,35.02283,867.45697,2549.78296
3748.95605,23.72367,30.09866,35.02285,867.44592,2549.78296
3749.15601,24.40537,30.09867,35.02287,867.43402,2549.78296
3749.35547,25.07413,30.09868,35.02289,867.42731,2549.78296
3749.55566,25.75276,30.09869,35.02291,867.41248,2549.76514
3749.75537,26.42457,30.09871,35.02296,867.3905,2549.76514
3749.95532,27.09524,30.09873,35.02299,867.37158,2549.76514
3750.15552,27.75476,30.09875,35.02304,867.35034,2549.76514
3750.35547,28.41872,30.09877,35.02308,867.32751,2549.76514
3750.55566,29.07715,30.09879,35.02312,867.30505,2549.74707
3750.75562,29.73516,30.09882,35.02317,867.28223,2549.74707
3750.95557,30.38814,30.09883,35.0232,867.26721,2549.74707
3751.15576,31.02739,30.09885,35.02323,867.25122,2549.74707
3751.35596,31.67586,30.09887,35.02326,867.23749,2549.74707
3751.55542,32.31133,30.09887,35.02326,867.23981,2549.72925
3751.75586,32.94731,30.09887,35.02327,867.23566,2549.72925
3751.95581,33.57959,30.09886,35.02325,867.24359,2549.72925
3752.15576,34.20428,30.09884,35.02322,867.26263,2549.72925
3752.35547,34.82583,30.09883,35.02319,867.27405,2549.72925
3752.55591,35.44438,30.0988,35.02314,867.30475,2549.71143
3752.75513,36.05232,30.09878,35.02309,867.32861,2549.71143
3752.95557,36.6693,30.09875,35.02303,867.35712,2549.71143
3753.15552,37.26855,30.09872,35.02297,867.38849,2549.71143
3753.35522,37.87313,30.0987,35.02292,867.4118,2549.71143
3753.55566,38.47185,30.09867,35.02287,867.43622,2549.6936
3753.75562,39.07217,30.09865,35.02284,867.45233,2549.6936
3753.95532,39.66339,30.09865,35.02282,867.46088,2549.6936
3754.15527,40.2529,30.09864,35.02282,867.46429,2549.6936
3754.35547,40.84077,30.09865,35.02283,867.45563,2549.6936
3754.55542,41.42368,30.09866,35.02285,867.44403,2549.67578
3754.75537,41.9985,30.09868,35.02289,867.42365,2549.67578
3754.95557,42.57214,30.0987,35.02294,867.4007,2549.67578
3755.15527,43.13816,30.09872,35.02298,867.37616,2549.67578
3755.35571,43.70327,30.09875,35.02303,867.35205,2549.67578
3755.55542,44.26116,30.09877,35.02307,867.33252,2549.65771
3755.75537,44.81836,30.09878,35.0231,867.31818,2549.65771
3755.95581,45.37181,30.09879,35.02312,867.31128,2549.65771
3756.15601,45.92164,30.09879,35.02312,867.31256,2549.65771
3756.35571,46.46195,30.09878,35.0231,867.32129,2549.65771
3756.55591,46.99903,30.09877,35.02307,867.33618,2549.63989
3756.75586,47.53299,30.09875,35.02303,867.35803,2549.63989
3756.95557,48.06103,30.09873,35.02299,867.37769,2549.63989
3757.15552,48.5862,30.0987,35.02294,867.40442,2549.63989
3757.35547,49.11433,30.09869,35.02291,867.41931,2549.63989
3757.55542,49.63401,30.09867,35.02287,867.43823,2549.62207
3757.75562,50.1567,30.09866,35.02286,867.44415,2549.62207
3757.95557,50.67122,30.09866,35.02285,867.44592,2549.62207
3758.15552,51.1888,30.09868,35.02289,867.422,2549.62207
3758.35547,51.70933,30.09873,35.02299,867.37177,2549.62207
3758.55542,52.22467,30.09878,35.02308,867.32349,2549.60376
3758.75562,52.73763,30.09883,35.02318,867.27362,2549.60376
3758.95581,53.24302,30.09888,35.02328,867.22729,2549.60376
3759.15527,53.74365,30.09892,35.02337,867.18134,2549.60376
3759.35547,54.23708,30.09896,35.02344,867.14447,2549.60376
3759.55542,54.73118,30.099,35.02352,867.10492,2549.58569
3759.75537,55.22087,30.09902,35.02357,867.0755,2549.58569
3759.95557,55.70625,30.09906,35.02364,867.04376,2549.58569
3760.15552,56.18993,30.09909,35.02371,867.00952,2549.58569
3760.35547,56.67195,30.09912,35.02377,866.97839,2549.58569
3760.55566,57.14256,30.09916,35.02384,866.9422,2549.56738
3760.75562,57.60931,30.0992,35.02391,866.90649,2549.56738
3760.95581,58.07232,30.09923,35.02398,866.86951,2549.56738
3761.15601,58.53166,30.09927,35.02406,866.83307,2549.56738
3761.35547,58.9898,30.0993,35.02412,866.79852,2549.56738
3761.55566,59.44442,30.09934,35.0242,866.7627,2549.54932
3761.75562,59.8909,30.09936,35.02425,866.73529,2549.54932
3761.95605,60.33407,30.09939,35.02429,866.71484,2549.54932
3762.15552,60.7694,30.09941,35.02434,866.69293,2549.54932
3762.35571,61.20164,30.09943,35.02438,866.6723,2549.54932
3762.55542,61.63994,30.09945,35.02443,866.64758,2549.53125
3762.75537,62.07966,30.09949,35.0245,866.60803,2549.53125
3762.95557,62.52302,30.09954,35.0246,866.55603,2549.53125
3763.15576,62.96771,30.0996,35.02473,866.49176,2549.53125
3763.35522,63.40708,30.09967,35.02486,866.42487,2549.53125
3763.55566,63.84341,30.09972,35.02496,866.37311,2549.51318
3763.75537,64.27242,30.09977,35.02506,866.32605,2549.51318
3763.95557,64.68559,30.09981,35.02513,866.29034,2549.51318
3764.15552,65.08967,30.09983,35.02517,866.27289,2549.51318
3764.35596,65.48697,30.09983,35.02517,866.2735,2549.51318
3764.55566,65.87762,30.09982,35.02515,866.28644,2549.51318
3764.75586,66.25539,30.0998,35.0251,866.30945,2549.49463
3764.95557,66.62681,30.09977,35.02505,866.33429,2549.49463
3765.15601,66.99827,30.09976,35.02503,866.34576,2549.49463
3765.35571,67.36975,30.09976,35.02504,866.336,2549.49463
3765.55566,67.75162,30.09979,35.0251,866.30505,2549.49463
3765.75562,68.14163,30.09985,35.0252,866.24957,2549.47656
3765.95581,68.54171,30.09992,35.02535,866.17419,2549.47656
3766.15601,68.93539,30.1,35.02552,866.0885,2549.47656
3766.35571,69.29446,30.10007,35.02564,866.02991,2549.47656
3766.55566,69.62954,30.10009,35.02568,866.01385,2549.47656
0,0,0,0,0,0
3793.05615,0.52951,30.09892,35.02337,867.18652,2679.47217
3793.2561,0.52951,30.09892,35.02337,867.18701,2679.47217
3793.45605,0.74886,30.09892,35.02336,867.18762,2679.47217
3793.65625,0.91717,30.09892,35.02336,867.18823,2679.47217
3793.8562,1.05906,30.09892,35.02336,867.1889,2679.47217
3794.05591,1.29709,30.09892,35.02336,867.18976,2679.46021
3794.2561,1.49776,30.09891,35.02336,867.19031,2679.46021
3794.45605,1.75629,30.09891,35.02336,867.19086,2679.46021
3794.65601,2.05091,30.09891,35.02335,867.19135,2679.46021
3794.8562,2.36819,30.09891,35.02335,867.19196,2679.46021
3795.05615,2.70016,30.09891,35.02335,867.19281,2679.44604
3795.2561,3.04201,30.09891,35.02335,867.19391,2679.44604
3795.4563,3.43185,30.09891,35.02335,867.19543,2679.44604
3795.65625,3.85516,30.09891,35.02334,867.19727,2679.44604
3795.85645,4.30206,30.0989,35.02334,867.19952,2679.44604
3796.05615,4.79526,30.0989,35.02333,867.20227,2679.43042
3796.2561,5.29548,30.0989,35.02333,867.20532,2679.43042
3796.45605,5.80091,30.0989,35.02332,867.20917,2679.43042
3796.65576,6.3103,30.09889,35.02331,867.21356,2679.43042
3796.85596,6.86374,30.09889,35.0233,867.21844,2679.43042
3797.05591,7.41369,30.09888,35.02329,867.22388,2679.43042
3797.25586,7.97847,30.09888,35.02328,867.22937,2679.41333
3797.45581,8.55514,30.09887,35.02327,867.23499,2679.41333
3797.65601,9.17207,30.09887,35.02326,867.24048,2679.41333
3797.85571,9.77877,30.09886,35.02325,867.2467,2679.41333
3798.05591,10.39053,30.09885,35.02323,867.25464,2679.41333
3798.25586,11.01923,30.09884,35.02321,867.26514,2679.39624
3798.4563,11.63807,30.09883,35.02319,867.27814,2679.39624
3798.65576,12.28283,30.09881,35.02316,867.29218,2679.39624
3798.8562,12.91713,30.0988,35.02313,867.30444,2679.39624
3799.05615,13.56312,30.09879,35.02311,867.31421,2679.39624
3799.25635,14.20934,30.09878,35.0231,867.323,2679.37842
3799.45605,14.8652,30.09877,35.02308,867.3349,2679.37842
3799.65601,15.51141,30.09875,35.02304,867.35236,2679.37842
3799.8562,16.15781,30.09874,35.023,867.37164,2679.37842
3800.05591,16.82106,30.09872,35.02297,867.38629,2679.37842
3800.2561,17.48321,30.09871,35.02296,867.3938,2679.36035
3800.45581,18.13664,30.0987,35.02294,867.401,2679.36035
3800.65576,18.78974,30.09869,35.02291,867.41541,2679.36035
3800.85571,19.44254,30.09867,35.02288,867.43256,2679.36035
3801.05566,20.10203,30.09867,35.02287,867.43994,2679.36035
3801.25562,20.75409,30.09867,35.02287,867.43756,2679.34229
3801.45581,21.41248,30.09867,35.02287,867.43903,2679.34229
3801.65576,22.05758,30.09866,35.02285,867.44672,2679.34229
3801.85571,22.70287,30.09866,35.02285,867.44525,2679.34229
3802.05591,23.34234,30.09867,35.02288,867.4317,2679.34229
3802.25586,23.98815,30.09868,35.0229,867.42163,2679.32446
3802.45557,24.62841,30.09869,35.02291,867.41473,2679.32446
3802.65576,25.26354,30.0987,35.02295,867.39691,2679.32446
3802.85547,25.89935,30.09873,35.02299,867.37408,2679.32446
3803.05566,26.53576,30.09875,35.02303,867.35522,2679.32446
3803.25562,27.16759,30.09877,35.02307,867.3338,2679.30664
3803.45557,27.79515,30.09879,35.02312,867.31018,2679.30664
3803.65552,28.42365,30.09881,35.02316,867.28833,2679.30664
3803.85547,29.04821,30.09883,35.0232,867.26685,2679.30664
3804.05518,29.66434,30.09885,35.02324,867.25049,2679.30664
3804.25513,30.27257,30.09887,35.02327,867.23376,2679.28857
3804.45532,30.88244,30.09888,35.0233,867.22034,2679.28857
3804.65552,31.4894,30.09888,35.0233,867.22137,2679.28857
3804.85547,32.09362,30.09889,35.0233,867.21808,2679.28857
3805.05542,32.69526,30.09888,35.02329,867.224,2679.28857
3805.25537,33.28602,30.09886,35.02325,867.24341,2679.27026
3805.45532,33.87476,30.09885,35.02324,867.25403,2679.27026
3805.65552,34.46564,30.09882,35.02318,867.28235,2679.27026
3805.85522,35.04656,30.09879,35.02313,867.30817,2679.27026
3806.05518,35.62982,30.09877,35.02308,867.33258,2679.27026
3806.25537,36.20368,30.09874,35.02301,867.36627,2679.25244
3806.45508,36.77621,30.09872,35.02297,867.38837,2679.25244
3806.65527,37.34748,30.09869,35.02292,867.41382,2679.25244
3806.85547,37.91753,30.09867,35.02288,867.43134,2679.25244
3807.05542,38.47914,30.09866,35.02286,867.44232,2679.25244
3807.25537,39.04345,30.09866,35.02285,867.44653,2679.23462
3807.45557,39.59971,30.09866,35.02285,867.44464,2679.23462
3807.65552,40.15874,30.09867,35.02288,867.43103,2679.23462
3807.85571,40.7101,30.09868,35.0229,867.41931,2679.23462
3808.05591,41.26088,30.09871,35.02295,867.39209,2679.23462
3808.25586,41.80442,30.09873,35.02299,867.37524,2679.21704
3808.45557,42.34759,30.09876,35.02305,867.3443,2679.21704
3808.65552,42.88062,30.09877,35.02308,867.3291,2679.21704
3808.85547,43.41033,30.09879,35.02312,867.3064,2679.21704
3809.05566,43.93685,30.0988,35.02314,867.30017,2679.21704
3809.25562,44.46029,30.09881,35.02315,867.29327,2679.19922
3809.45581,44.98074,30.0988,35.02314,867.29944,2679.19922
3809.65601,45.49525,30.09879,35.02312,867.3103,2679.19922
3809.85571,46.00705,30.09878,35.02309,867.32629,2679.19922
3810.05591,46.51624,30.09876,35.02304,867.34955,2679.19922
3810.25562,47.02289,30.09874,35.02301,867.36847,2679.18091
3810.45605,47.52414,30.09871,35.02296,867.39276,2679.18091
3810.65601,48.02893,30.0987,35.02293,867.4079,2679.18091
3810.85547,48.52267,30.09868,35.0229,867.42163,2679.18091
3811.05591,49.02003,30.09868,35.02289,867.42902,2679.18091
3811.25562,49.51239,30.09868,35.02289,867.4267,2679.1626
3811.45581,50.00832,30.0987,35.02293,867.40247,2679.1626
3811.65576,50.5077,30.09875,35.02303,867.35303,2679.1626
3811.85571,50.99945,30.09879,35.02312,867.30579,2679.1626
3812.05566,51.48105,30.09884,35.02322,867.2572,2679.1626
3812.25586,51.95279,30.09889,35.0233,867.21326,2679.14478
3812.45581,52.43099,30.09893,35.02339,867.1709,2679.14478
3812.65601,52.90486,30.09896,35.02346,867.13745,2679.14478
3812.8562,53.3824,30.099,35.02353,867.09955,2679.14478
3813.05615,53.85571,30.09903,35.02359,867.06909,2679.14478
3813.2561,54.31458,30.09907,35.02366,867.03656,2679.1272
3813.45581,54.76703,30.09909,35.0237,867.01123,2679.1272
3813.65576,55.21071,30.09911,35.02375,866.98956,2679.1272
3813.85571,55.64077,30.09914,35.0238,866.96375,2679.1272
3814.05591,56.07502,30.09916,35.02385,866.93573,2679.1272
3814.2561,56.51091,30.0992,35.02392,866.90009,2679.10913
3814.4563,56.96069,30.09924,35.024,866.85919,2679.10913
3814.65625,57.41671,30.09929,35.0241,866.81006,2679.10913
3814.85596,57.86672,30.09933,35.02419,866.76453,2679.10913
3815.05591,58.31566,30.09937,35.02426,866.73035,2679.10913
3815.25586,58.75879,30.0994,35.02433,866.69672,2679.10913
3815.45605,59.19623,30.09943,35.02438,866.66962,2679.09082
3815.65601,59.63517,30.09945,35.02443,866.64465,2679.09082
3815.85571,60.06622,30.09948,35.02449,866.61414,2679.09082
3816.05591,60.48957,30.09952,35.02455,866.58301,2679.09082
3816.25586,60.90078,30.09956,35.02463,866.54352,2679.09082
3816.4563,61.30007,30.0996,35.02472,866.49817,2679.07275
3816.65601,61.69678,30.09965,35.02481,866.44861,2679.07275
3816.85596,62.0887,30.0997,35.02491,866.40399,2679.07275
3817.05591,62.4602,30.09973,35.02498,866.36743,2679.07275
3817.25586,62.8362,30.09976,35.02504,866.33826,2679.07275
3817.4563,63.22105,30.09978,35.02509,866.31506,2679.0542
3817.65601,63.6124,30.0998,35.02512,866.29944,2679.0542
3817.85596,64.00572,30.0998,35.02512,866.29681,2679.0542
3818.05566,64.39665,30.0998,35.02511,866.30444,2679.0542
3818.25537,64.77656,30.09978,35.02509,866.31683,2679.0542
3818.45557,65.11767,30.09976,35.02504,866.33917,2679.03589
3818.65552,65.43343,30.09974,35.02499,866.36523,2679.03589
3818.85547,65.7626,30.09974,35.02499,866.36414,2679.03589
3819.05591,66.13254,30.09977,35.02506,866.32166,2679.03589
3819.25586,66.53415,30.09986,35.02522,866.23944,2679.03589
3819.45581,66.94383,30.09995,35.02542,866.14105,2679.01758
3819.65576,67.3177,30.10003,35.02556,866.06836,2679.01758
3819.85596,67.66672,30.10008,35.02567,866.01447,2679.01758
3820.05566,67.99538,30.10012,35.02574,865.98376,2679.01758
3820.25586,68.31631,30.10012,35.02576,865.97906,2679.01758
3820.45581,68.6337,30.1001,35.02571,866.00024,2678.99927
0,0,0,0,0,0
3849.06616,0.52951,30.09893,35.02339,867.17462,2806.61572
3849.26611,0.52951,30.09893,35.02339,867.17511,2806.61572
3849.46606,0.74886,30.09893,35.02338,867.17572,2806.61572
3849.66602,0.91717,30.09893,35.02338,867.17639,2806.60425
3849.86621,1.05906,30.09893,35.02338,867.17712,2806.60425
3850.06616,1.29709,30.09893,35.02338,867.17773,2806.60425
3850.26636,1.49776,30.09893,35.02338,867.17804,2806.60425
3850.46606,1.75629,30.09892,35.02338,867.17841,2806.60425
3850.66602,2.05091,30.09892,35.02338,867.17932,2806.59033
3850.86621,2.30823,30.09892,35.02338,867.18011,2806.59033
3851.06616,2.64772,30.09892,35.02338,867.18054,2806.59033
3851.26611,3.04201,30.09892,35.02338,867.18091,2806.59033
3851.46631,3.39075,30.09892,35.02337,867.1817,2806.59033
3851.66626,3.81862,30.09892,35.02337,867.18292,2806.59033
3851.86646,4.23638,30.09892,35.02337,867.18475,2806.57471
3852.06616,4.70672,30.09892,35.02337,867.18726,2806.57471
3852.26611,5.1614,30.09891,35.02336,867.19031,2806.57471
3852.46606,5.65403,30.09891,35.02335,867.19415,2806.57471
3852.66602,6.1528,30.0989,35.02334,867.19843,2806.57471
3852.86597,6.65633,30.0989,35.02333,867.20306,2806.55811
3853.06616,7.18316,30.0989,35.02332,867.20807,2806.55811
3853.26611,7.72852,30.09889,35.02331,867.21295,2806.55811
3853.46606,8.28876,30.09889,35.0233,867.21796,2806.55811
3853.66626,8.87687,30.09888,35.02329,867.22339,2806.55811
3853.86646,9.44323,30.09888,35.02328,867.22925,2806.54102
3854.06592,10.03354,30.09887,35.02327,867.23657,2806.54102
3854.26562,10.63065,30.09886,35.02325,867.2464,2806.54102
3854.46582,11.24593,30.09885,35.02322,867.25861,2806.54102
3854.66602,11.84111,30.09883,35.0232,867.27234,2806.54102
3854.86597,12.45289,30.09882,35.02317,867.28522,2806.52368
3855.06592,13.07894,30.09881,35.02315,867.29553,2806.52368
3855.26611,13.69685,30.0988,35.02313,867.30408,2806.52368
3855.46582,14.31747,30.09879,35.02311,867.31409,2806.52368
3855.66577,14.94047,30.09878,35.02309,867.3291,2806.52368
3855.86597,15.55654,30.09876,35.02305,867.34814,2806.5061
3856.06543,16.17516,30.09874,35.02301,867.36475,2806.5061
3856.26562,16.80438,30.09873,35.02299,867.37427,2806.5061
3856.46558,17.43502,30.09873,35.02298,867.37988,2806.5061
3856.66553,18.0514,30.09871,35.02296,867.39008,2806.5061
3856.86572,18.66996,30.0987,35.02293,867.4071,2806.48877
3857.06543,19.29776,30.09868,35.0229,867.42041,2806.48877
3857.26538,19.91282,30.09868,35.0229,867.42212,2806.48877
3857.46558,20.54358,30.09868,35.0229,867.4198,2806.48877
3857.66577,21.16218,30.09868,35.0229,867.42511,2806.48877
3857.86572,21.78253,30.09867,35.02288,867.43103,2806.47046
3858.06567,22.39821,30.09868,35.02289,867.42432,2806.47046
3858.26562,23.0096,30.09869,35.02292,867.41089,2806.47046
3858.46558,23.62298,30.0987,35.02293,867.40308,2806.47046
3858.66577,24.2324,30.09871,35.02295,867.3938,2806.47046
3858.86572,24.83816,30.09873,35.02299,867.37384,2806.45239
3859.06567,25.44604,30.09875,35.02303,867.35242,2806.45239
3859.26587,26.03972,30.09877,35.02307,867.33392,2806.45239
3859.46558,26.64123,30.09879,35.02311,867.31207,2806.45239
3859.66528,27.23975,30.09881,35.02316,867.29028,2806.45239
3859.86523,27.83044,30.09883,35.0232,867.26843,2806.43433
3860.06519,28.42858,30.09885,35.02324,867.24792,2806.43433
3860.26538,29.0144,30.09887,35.02327,867.2348,2806.43433
3860.46509,29.60283,30.09889,35.0233,867.21887,2806.43433
3860.66528,30.18444,30.0989,35.02333,867.20605,2806.43433
3860.86523,30.75961,30.0989,35.02332,867.20868,2806.41626
3861.06519,31.33317,30.0989,35.02333,867.20453,2806.41626
3861.26514,31.90521,30.0989,35.02332,867.20917,2806.41626
3861.46509,32.46285,30.09888,35.02328,867.22858,2806.41626
3861.66504,33.02806,30.09887,35.02327,867.23828,2806.41626
3861.86523,33.58794,30.09884,35.02322,867.26392,2806.39819
3862.06543,34.14274,30.09882,35.02316,867.29083,2806.39819
3862.26489,34.70079,30.09879,35.02312,867.31329,2806.39819
3862.46509,35.24603,30.09876,35.02306,867.3457,2806.39819
3862.66504,35.79081,30.09874,35.02301,867.36896,2806.39819
3862.86475,36.33898,30.09871,35.02296,867.3924,2806.37988
3863.06519,36.87901,30.0987,35.02292,867.41107,2806.37988
3863.26514,37.41874,30.09868,35.0229,867.42352,2806.37988
3863.46533,37.9471,30.09868,35.02289,867.42694,2806.37988
3863.66528,38.47914,30.09867,35.02288,867.42975,2806.37988
3863.86548,39.01111,30.09869,35.02291,867.41583,2806.3623
3864.06543,39.53593,30.0987,35.02293,867.40698,2806.3623
3864.26489,40.05737,30.09872,35.02297,867.38354,2806.3623
3864.46509,40.58246,30.09874,35.02301,867.36487,2806.3623
3864.66528,41.09745,30.09876,35.02305,867.34064,2806.3623
3864.86499,41.6128,30.09878,35.0231,867.31927,2806.34448
3865.06567,42.11852,30.0988,35.02313,867.30194,2806.34448
3865.26489,42.62481,30.09882,35.02316,867.28766,2806.34448
3865.46533,43.12191,30.09882,35.02317,867.28186,2806.34448
3865.66528,43.61656,30.09882,35.02318,867.28113,2806.34448
3865.86499,44.11202,30.09882,35.02316,867.28894,2806.32617
3866.06494,44.60197,30.0988,35.02314,867.30206,2806.32617
3866.26514,45.08971,30.09879,35.02311,867.31989,2806.32617
3866.46509,45.57223,30.09877,35.02306,867.34003,2806.32617
3866.66504,46.05579,30.09875,35.02302,867.36206,2806.32617
3866.86499,46.53733,30.09873,35.02298,867.37915,2806.32617
3867.06519,47.01693,30.09871,35.02295,867.39709,2806.30811
3867.26562,47.48873,30.0987,35.02293,867.40338,2806.30811
3867.4751,47.98803,30.09869,35.02292,867.41241,2806.30811
3867.6748,48.45617,30.0987,35.02293,867.40558,2806.30811
3867.87549,48.92555,30.09872,35.02298,867.37683,2806.30811
3868.07544,49.39899,30.09877,35.02308,867.32861,2806.29004
3868.27539,49.86793,30.09882,35.02317,867.28253,2806.29004
3868.47534,50.32972,30.09886,35.02326,867.23627,2806.29004
3868.67529,50.78455,30.0989,35.02334,867.19543,2806.29004
3868.87549,51.24081,30.09895,35.02342,867.1535,2806.29004
3869.07568,51.69576,30.09898,35.02348,867.12256,2806.27173
3869.27515,52.14675,30.09901,35.02356,867.086,2806.27173
3869.47534,52.59919,30.09904,35.02361,867.05707,2806.27173
3869.67554,53.05043,30.09908,35.02368,867.02332,2806.27173
3869.87549,53.49784,30.09911,35.02375,866.98761,2806.27173
3870.07568,53.93896,30.09915,35.02382,866.95386,2806.25366
3870.27539,54.37134,30.09918,35.02389,866.91931,2806.25366
3870.47559,54.79519,30.09921,35.02395,866.88574,2806.25366
3870.67603,55.22594,30.09925,35.02402,866.84772,2806.25366
3870.87573,55.65084,30.09929,35.0241,866.81006,2806.25366
3871.0752,56.07502,30.09933,35.02419,866.76923,2806.23535
3871.27515,56.49354,30.09936,35.02425,866.73615,2806.23535
3871.47534,56.90897,30.09939,35.0243,866.71033,2806.23535
3871.67554,57.31651,30.09941,35.02435,866.68628,2806.23535
3871.87549,57.71873,30.09943,35.02438,866.6709,2806.23535
3872.0752,58.12059,30.09944,35.02441,866.6557,2806.21753
3872.27515,58.51728,30.09946,35.02445,866.63617,2806.21753
3872.47559,58.91845,30.09949,35.0245,866.60913,2806.21753
3872.67554,59.31927,30.09953,35.02458,866.56848,2806.21753
3872.87549,59.72445,30.09958,35.02467,866.51868,2806.21753
3873.07544,60.12922,30.09964,35.0248,866.45654,2806.19946
3873.27539,60.53128,30.0997,35.02493,866.39264,2806.19946
3873.47534,60.9261,30.09975,35.02502,866.34296,2806.19946
3873.67529,61.31608,30.0998,35.02511,866.29834,2806.19946
3873.87524,61.69678,30.09984,35.02519,866.26239,2806.19946
3874.0752,62.07063,30.09986,35.02523,866.24487,2806.1814
3874.27539,62.4355,30.09986,35.02523,866.24414,2806.1814
3874.47534,62.78932,30.09984,35.0252,866.26007,2806.1814
3874.67529,63.13449,30.09982,35.02515,866.28882,2806.1814
3874.87549,63.47338,30.09979,35.02509,866.31586,2806.1814
3875.07568,63.79947,30.09977,35.02505,866.33527,2806.16309
3875.27588,64.13266,30.09976,35.02504,866.34021,2806.16309
3875.47559,64.47498,30.09978,35.02507,866.31946,2806.16309
3875.67554,64.822,30.09982,35.02516,866.27173,2806.16309
3875.87524,65.18438,30.09989,35.0253,866.20203,2806.16309
3876.0752,65.55973,30.09998,35.02547,866.11298,2806.14478
3876.27515,65.93082,30.10006,35.02563,866.03558,2806.14478
3876.47559,66.2977,30.10012,35.02575,865.97266,2806.14478
3876.67505,66.65837,30.10016,35.02583,865.935,2806.14478
3876.87549,66.99827,30.10018,35.02586,865.92548,2806.14478
3877.07544,67.32603,30.10016,35.02583,865.94409,2806.12646
3877.27539,67.63977,30.10012,35.02575,865.98273,2806.12646
3877.4751,67.94174,30.10008,35.02567,866.02679,2806.12646
3877.67505,68.23827,30.10004,35.0256,866.05927,2806.12646
3877.87549,68.53147,30.10003,35.02557,866.06982,2806.12646
3878.0752,68.83361,30.10005,35.0256,866.05255,2806.10815
0,0,0,0,0,0
3906.54492,0.52951,30.09894,35.02341,867.16229,2933.7876
3906.74487,0.52951,30.09894,35.02341,867.16278,2933.7876
3906.94482,0.74886,30.09894,35.02341,867.16339,2933.7876
3907.14478,0.91717,30.09894,35.02341,867.164,2933.7876
3907.34473,1.05906,30.09894,35.02341,867.16449,2933.7876
3907.55469,1.18408,30.09894,35.02341,867.16522,2933.77539
3907.75,1.40102,30.09894,35.02341,867.16589,2933.77539
3907.95483,1.67455,30.09894,35.0234,867.16638,2933.77539
3908.1499,1.90929,30.09894,35.0234,867.16699,2933.77539
